outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP2_304_15420_20131207_025113_S9_scripted.sph	15420	20131207	025113	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	69040	8000
BABEL_OP2_304_15420_20131207_024930_S5_scripted.sph	15420	20131207	024930	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	45520	8000
BABEL_OP2_304_15420_20131207_024706_C6_scripted.sph	15420	20131207	024706	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	67360	8000
BABEL_OP2_304_15420_20131207_024953_D2_scripted.sph	15420	20131207	024953	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	67360	8000
BABEL_OP2_304_15420_20131207_024815_C2_scripted.sph	15420	20131207	024815	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	67360	8000
BABEL_OP2_304_15420_20131207_024755_S8_scripted.sph	15420	20131207	024755	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	101120	8000
BABEL_OP2_304_15420_20131207_024632_O1_scripted.sph	15420	20131207	024632	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	67360	8000
BABEL_OP2_304_15420_20131207_025101_S7_scripted.sph	15420	20131207	025101	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	74960	8000
BABEL_OP2_304_15420_20131207_024841_M1_scripted.sph	15420	20131207	024841	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	67360	8000
BABEL_OP2_304_15420_20131207_024903_O5_scripted.sph	15420	20131207	024903	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	29040	8000
BABEL_OP2_304_15420_20131207_025035_S4_scripted.sph	15420	20131207	025035	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	57680	8000
BABEL_OP2_304_15420_20131207_024847_O6_scripted.sph	15420	20131207	024847	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	32880	8000
BABEL_OP2_304_15420_20131207_024830_C4_scripted.sph	15420	20131207	024830	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	53040	8000
BABEL_OP2_304_15420_20131207_024616_R1_scripted.sph	15420	20131207	024616	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	126240	8000
BABEL_OP2_304_15420_20131207_025003_S3_scripted.sph	15420	20131207	025003	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	56240	8000
BABEL_OP2_304_15420_20131207_024725_O2_scripted.sph	15420	20131207	024725	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	36400	8000
BABEL_OP2_304_15420_20131207_024640_O8_scripted.sph	15420	20131207	024640	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	29840	8000
BABEL_OP2_304_15420_20131207_025025_A1_scripted.sph	15420	20131207	025025	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	36240	8000
BABEL_OP2_304_15420_20131207_024857_S2_scripted.sph	15420	20131207	024857	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	57200	8000
BABEL_OP2_304_15420_20131207_024939_T2_scripted.sph	15420	20131207	024939	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	55920	8000
BABEL_OP2_304_15420_20131207_024822_O3_scripted.sph	15420	20131207	024822	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	32240	8000
BABEL_OP2_304_15420_20131207_024913_S6_scripted.sph	15420	20131207	024913	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	61200	8000
BABEL_OP2_304_15420_20131207_025047_N1_scripted.sph	15420	20131207	025047	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	64240	8000
BABEL_OP2_304_15420_20131207_024654_D1_scripted.sph	15420	20131207	024654	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	90000	8000
BABEL_OP2_304_15420_20131207_024717_T1_scripted.sph	15420	20131207	024717	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	67360	8000
BABEL_OP2_304_15420_20131207_024805_C1_scripted.sph	15420	20131207	024805	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	67360	8000
BABEL_OP2_304_15420_20131207_024922_D3_scripted.sph	15420	20131207	024922	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	53040	8000
BABEL_OP2_304_15420_20131207_025017_S1_scripted.sph	15420	20131207	025017	15420	inLine	AUKSTAITIAN	F	PUBLIC_PLACE	51	BITE	NOKIA	90480	8000
BABEL_OP2_304_17937_20131127_025528_N1_scripted.sph	17937	20131127	025528	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	67360	8000
BABEL_OP2_304_17937_20131127_025052_O1_scripted.sph	17937	20131127	025052	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	53040	8000
BABEL_OP2_304_17937_20131127_025039_R1_scripted.sph	17937	20131127	025039	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	126240	8000
BABEL_OP2_304_17937_20131127_025241_O3_scripted.sph	17937	20131127	025241	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	47120	8000
BABEL_OP2_304_17937_20131127_025222_C1_scripted.sph	17937	20131127	025222	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	60560	8000
BABEL_OP2_304_17937_20131127_025125_C6_scripted.sph	17937	20131127	025125	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	62480	8000
BABEL_OP2_304_17937_20131127_025415_T2_scripted.sph	17937	20131127	025415	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	60240	8000
BABEL_OP2_304_17937_20131127_025441_S3_scripted.sph	17937	20131127	025441	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	79280	8000
BABEL_OP2_304_17937_20131127_025505_A1_scripted.sph	17937	20131127	025505	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	46480	8000
BABEL_OP2_304_17937_20131127_025456_S1_scripted.sph	17937	20131127	025456	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	89200	8000
BABEL_OP2_304_17937_20131127_025308_O6_scripted.sph	17937	20131127	025308	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	47120	8000
BABEL_OP2_304_17937_20131127_025353_D3_scripted.sph	17937	20131127	025353	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	41840	8000
BABEL_OP2_304_17937_20131127_025323_S2_scripted.sph	17937	20131127	025323	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	100800	8000
BABEL_OP2_304_17937_20131127_025300_M1_scripted.sph	17937	20131127	025300	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	54320	8000
BABEL_OP2_304_17937_20131127_025517_S4_scripted.sph	17937	20131127	025517	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	70320	8000
BABEL_OP2_304_17937_20131127_025146_O2_scripted.sph	17937	20131127	025146	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	58880	8000
BABEL_OP2_304_17937_20131127_025334_O5_scripted.sph	17937	20131127	025334	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	66720	8000
BABEL_OP2_304_17937_20131127_025135_T1_scripted.sph	17937	20131127	025135	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	67360	8000
BABEL_OP2_304_17937_20131127_025429_D2_scripted.sph	17937	20131127	025429	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	67360	8000
BABEL_OP2_304_17937_20131127_025213_S8_scripted.sph	17937	20131127	025213	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	73840	8000
BABEL_OP2_304_17937_20131127_025233_C2_scripted.sph	17937	20131127	025233	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	67360	8000
BABEL_OP2_304_17937_20131127_025251_C4_scripted.sph	17937	20131127	025251	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	67200	8000
BABEL_OP2_304_17937_20131127_025102_O8_scripted.sph	17937	20131127	025102	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	38960	8000
BABEL_OP2_304_17937_20131127_025545_S7_scripted.sph	17937	20131127	025545	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	100960	8000
BABEL_OP2_304_17937_20131127_025345_S6_scripted.sph	17937	20131127	025345	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	72400	8000
BABEL_OP2_304_17937_20131127_025113_D1_scripted.sph	17937	20131127	025113	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	66800	8000
BABEL_OP2_304_17937_20131127_025405_S5_scripted.sph	17937	20131127	025405	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	76880	8000
BABEL_OP2_304_17937_20131127_025601_S9_scripted.sph	17937	20131127	025601	17937	inLine	AUKSTAITIAN	F	HOME_OFFICE_LANDLINE	16	TEO_LT	UNKNOWN	95760	8000
BABEL_OP2_304_18037_20131024_214742_C4_scripted.sph	18037	20131024	214742	18037	inLine	SAMOGITIAN	F	MICROPHONE	39	BITE	SONY_ERICSSON	56720	8000
BABEL_OP2_304_18037_20131024_215003_N1_scripted.sph	18037	20131024	215003	18037	inLine	SAMOGITIAN	F	MICROPHONE	39	BITE	SONY_ERICSSON	64560	8000
BABEL_OP2_304_18037_20131024_214752_M1_scripted.sph	18037	20131024	214752	18037	inLine	SAMOGITIAN	F	MICROPHONE	39	BITE	SONY_ERICSSON	67360	8000
BABEL_OP2_304_18037_20131024_214932_S1_scripted.sph	18037	20131024	214932	18037	inLine	SAMOGITIAN	F	MICROPHONE	39	BITE	SONY_ERICSSON	66320	8000
BABEL_OP2_304_18037_20131024_215027_S9_scripted.sph	18037	20131024	215027	18037	inLine	SAMOGITIAN	F	MICROPHONE	39	BITE	SONY_ERICSSON	58000	8000
BABEL_OP2_304_18037_20131024_214856_T2_scripted.sph	18037	20131024	214856	18037	inLine	SAMOGITIAN	F	MICROPHONE	39	BITE	SONY_ERICSSON	59120	8000
BABEL_OP2_304_18037_20131024_214951_S4_scripted.sph	18037	20131024	214951	18037	inLine	SAMOGITIAN	F	MICROPHONE	39	BITE	SONY_ERICSSON	67600	8000
BABEL_OP2_304_18037_20131024_214800_O6_scripted.sph	18037	20131024	214800	18037	inLine	SAMOGITIAN	F	MICROPHONE	39	BITE	SONY_ERICSSON	43440	8000
BABEL_OP2_304_18037_20131024_214715_C1_scripted.sph	18037	20131024	214715	18037	inLine	SAMOGITIAN	F	MICROPHONE	39	BITE	SONY_ERICSSON	56560	8000
BABEL_OP2_304_18037_20131024_214817_O5_scripted.sph	18037	20131024	214817	18037	inLine	SAMOGITIAN	F	MICROPHONE	39	BITE	SONY_ERICSSON	38800	8000
