outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP1_203_10411_20130511_175755_S7_scripted.sph	10411	20130511	175755	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	63120	8000
BABEL_OP1_203_10411_20130511_175159_D1_scripted.sph	10411	20130511	175159	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	57520	8000
BABEL_OP1_203_10411_20130511_175245_O2_scripted.sph	10411	20130511	175245	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	58880	8000
BABEL_OP1_203_10411_20130511_175235_T1_scripted.sph	10411	20130511	175235	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	44080	8000
BABEL_OP1_203_10411_20130511_175600_S6_scripted.sph	10411	20130511	175600	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	55440	8000
BABEL_OP1_203_10411_20130511_175330_C2_scripted.sph	10411	20130511	175330	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	62480	8000
BABEL_OP1_203_10411_20130511_175312_S8_scripted.sph	10411	20130511	175312	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	75440	8000
BABEL_OP1_203_10411_20130511_175810_S9_scripted.sph	10411	20130511	175810	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	101120	8000
BABEL_OP1_203_10411_20130511_175320_C1_scripted.sph	10411	20130511	175320	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	48080	8000
BABEL_OP1_203_10411_20130511_175211_C6_scripted.sph	10411	20130511	175211	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	53520	8000
BABEL_OP1_203_10411_20130511_175632_T2_scripted.sph	10411	20130511	175632	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10411_20130511_175708_A1_scripted.sph	10411	20130511	175708	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	36880	8000
BABEL_OP1_203_10411_20130511_175130_O8_scripted.sph	10411	20130511	175130	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	38000	8000
BABEL_OP1_203_10411_20130511_175120_O1_scripted.sph	10411	20130511	175120	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	46960	8000
BABEL_OP1_203_10411_20130511_175453_O6_scripted.sph	10411	20130511	175453	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	67200	8000
BABEL_OP1_203_10411_20130511_175642_D2_scripted.sph	10411	20130511	175642	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10411_20130511_175810_R1_scripted.sph	10411	20130511	175810	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	101120	8000
BABEL_OP1_203_10411_20130511_175610_D3_scripted.sph	10411	20130511	175610	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	58960	8000
BABEL_OP1_203_10411_20130511_175745_N1_scripted.sph	10411	20130511	175745	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10411_20130511_175442_M1_scripted.sph	10411	20130511	175442	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	52240	8000
BABEL_OP1_203_10411_20130511_175533_O5_scripted.sph	10411	20130511	175533	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	43760	8000
BABEL_OP1_203_10411_20130511_175351_C4_scripted.sph	10411	20130511	175351	10411	inLine	VIENTIANE	M	CAR_KIT	50	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10482_20130403_161634_S4_scripted.sph	10482	20130403	161634	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	56080	8000
BABEL_OP1_203_10482_20130403_160956_C6_scripted.sph	10482	20130403	160956	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10482_20130403_161013_O2_scripted.sph	10482	20130403	161013	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	52880	8000
BABEL_OP1_203_10482_20130403_161153_S2_scripted.sph	10482	20130403	161153	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_10482_20130403_161608_S3_scripted.sph	10482	20130403	161608	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	81520	8000
BABEL_OP1_203_10482_20130403_161625_A1_scripted.sph	10482	20130403	161625	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	36880	8000
BABEL_OP1_203_10482_20130403_161139_O6_scripted.sph	10482	20130403	161139	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	67200	8000
BABEL_OP1_203_10482_20130403_160934_O8_scripted.sph	10482	20130403	160934	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	37360	8000
BABEL_OP1_203_10482_20130403_161057_C2_scripted.sph	10482	20130403	161057	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10482_20130403_161556_D2_scripted.sph	10482	20130403	161556	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10482_20130403_161526_T2_scripted.sph	10482	20130403	161526	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10482_20130403_161047_C1_scripted.sph	10482	20130403	161047	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	65200	8000
BABEL_OP1_203_10482_20130403_161037_S8_scripted.sph	10482	20130403	161037	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	45200	8000
BABEL_OP1_203_10482_20130403_161204_O5_scripted.sph	10482	20130403	161204	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	67200	8000
BABEL_OP1_203_10482_20130403_161128_M1_scripted.sph	10482	20130403	161128	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	63920	8000
BABEL_OP1_203_10482_20130403_160924_O1_scripted.sph	10482	20130403	160924	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	47280	8000
BABEL_OP1_203_10482_20130403_161743_S7_scripted.sph	10482	20130403	161743	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	75120	8000
BABEL_OP1_203_10482_20130403_161434_S6_scripted.sph	10482	20130403	161434	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_10482_20130403_161004_T1_scripted.sph	10482	20130403	161004	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	37200	8000
BABEL_OP1_203_10482_20130403_161732_N1_scripted.sph	10482	20130403	161732	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10482_20130403_161758_R1_scripted.sph	10482	20130403	161758	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_10482_20130403_161441_D3_scripted.sph	10482	20130403	161441	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	38000	8000
BABEL_OP1_203_10482_20130403_161618_S1_scripted.sph	10482	20130403	161618	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	59600	8000
BABEL_OP1_203_10482_20130403_161450_S5_scripted.sph	10482	20130403	161450	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	53040	8000
BABEL_OP1_203_10482_20130403_160943_D1_scripted.sph	10482	20130403	160943	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	46960	8000
BABEL_OP1_203_10482_20130403_161758_S9_scripted.sph	10482	20130403	161758	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_10482_20130403_161118_C4_scripted.sph	10482	20130403	161118	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10482_20130403_161108_O3_scripted.sph	10482	20130403	161108	10482	inLine	VIENTIANE	M	PUBLIC_PLACE	56	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10524_20130425_185649_D1_scripted.sph	10524	20130425	185649	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	59920	8000
BABEL_OP1_203_10524_20130425_185909_S2_scripted.sph	10524	20130425	185909	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	81520	8000
BABEL_OP1_203_10524_20130425_190019_D2_scripted.sph	10524	20130425	190019	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	64400	8000
BABEL_OP1_203_10524_20130425_190030_S3_scripted.sph	10524	20130425	190030	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	64240	8000
BABEL_OP1_203_10524_20130425_185702_C6_scripted.sph	10524	20130425	185702	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	66720	8000
BABEL_OP1_203_10524_20130425_190145_R1_scripted.sph	10524	20130425	190145	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	66960	8000
BABEL_OP1_203_10524_20130425_185830_M1_scripted.sph	10524	20130425	185830	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	62160	8000
BABEL_OP1_203_10524_20130425_190050_A1_scripted.sph	10524	20130425	190050	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	38000	8000
BABEL_OP1_203_10524_20130425_185638_O8_scripted.sph	10524	20130425	185638	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	39440	8000
BABEL_OP1_203_10524_20130425_185811_O3_scripted.sph	10524	20130425	185811	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	38160	8000
BABEL_OP1_203_10524_20130425_185838_O6_scripted.sph	10524	20130425	185838	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	46160	8000
BABEL_OP1_203_10524_20130425_185946_D3_scripted.sph	10524	20130425	185946	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	46320	8000
BABEL_OP1_203_10524_20130425_185820_C4_scripted.sph	10524	20130425	185820	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	48400	8000
BABEL_OP1_203_10524_20130425_185804_C2_scripted.sph	10524	20130425	185804	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	63440	8000
BABEL_OP1_203_10524_20130425_190042_S1_scripted.sph	10524	20130425	190042	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	83280	8000
BABEL_OP1_203_10524_20130425_190124_N1_scripted.sph	10524	20130425	190124	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	62320	8000
BABEL_OP1_203_10524_20130425_190100_S4_scripted.sph	10524	20130425	190100	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	67920	8000
BABEL_OP1_203_10524_20130425_185719_O2_scripted.sph	10524	20130425	185719	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	41200	8000
BABEL_OP1_203_10524_20130425_185711_T1_scripted.sph	10524	20130425	185711	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	49520	8000
BABEL_OP1_203_10524_20130425_185927_S6_scripted.sph	10524	20130425	185927	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	59440	8000
BABEL_OP1_203_10524_20130425_185747_S8_scripted.sph	10524	20130425	185747	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	70800	8000
BABEL_OP1_203_10524_20130425_185755_C1_scripted.sph	10524	20130425	185755	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	49840	8000
BABEL_OP1_203_10524_20130425_185917_O5_scripted.sph	10524	20130425	185917	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	52560	8000
BABEL_OP1_203_10524_20130425_185959_S5_scripted.sph	10524	20130425	185959	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	83600	8000
BABEL_OP1_203_10524_20130425_190134_S7_scripted.sph	10524	20130425	190134	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	69040	8000
BABEL_OP1_203_10524_20130425_190145_S9_scripted.sph	10524	20130425	190145	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	66960	8000
BABEL_OP1_203_10524_20130425_185611_O1_scripted.sph	10524	20130425	185611	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	22160	8000
BABEL_OP1_203_10524_20130425_190009_T2_scripted.sph	10524	20130425	190009	10524	inLine	VIENTIANE	F	CAR_KIT	51	LAOTEL	NOKIA	62000	8000
BABEL_OP1_203_10901_20130321_180654_D1_scripted.sph	10901	20130321	180654	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	51920	8000
BABEL_OP1_203_10901_20130321_181300_R1_scripted.sph	10901	20130321	181300	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	100960	8000
BABEL_OP1_203_10901_20130321_181101_T2_scripted.sph	10901	20130321	181101	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10901_20130321_181126_S3_scripted.sph	10901	20130321	181126	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	100960	8000
BABEL_OP1_203_10901_20130321_180930_S2_scripted.sph	10901	20130321	180930	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	94640	8000
BABEL_OP1_203_10901_20130321_180856_M1_scripted.sph	10901	20130321	180856	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10901_20130321_181112_D2_scripted.sph	10901	20130321	181112	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10901_20130321_180845_C4_scripted.sph	10901	20130321	180845	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10901_20130321_180916_O6_scripted.sph	10901	20130321	180916	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	42640	8000
BABEL_OP1_203_10901_20130321_180634_O1_scripted.sph	10901	20130321	180634	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	44880	8000
BABEL_OP1_203_10901_20130321_180810_S8_scripted.sph	10901	20130321	180810	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	62480	8000
BABEL_OP1_203_10901_20130321_181051_S5_scripted.sph	10901	20130321	181051	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	100960	8000
BABEL_OP1_203_10901_20130321_180818_C1_scripted.sph	10901	20130321	180818	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	51120	8000
BABEL_OP1_203_10901_20130321_181234_N1_scripted.sph	10901	20130321	181234	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	62000	8000
BABEL_OP1_203_10901_20130321_181140_S1_scripted.sph	10901	20130321	181140	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	91440	8000
BABEL_OP1_203_10901_20130321_180954_S6_scripted.sph	10901	20130321	180954	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	90800	8000
BABEL_OP1_203_10901_20130321_181004_D3_scripted.sph	10901	20130321	181004	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10901_20130321_181246_S7_scripted.sph	10901	20130321	181246	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	76560	8000
BABEL_OP1_203_10901_20130321_181300_S9_scripted.sph	10901	20130321	181300	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	100960	8000
BABEL_OP1_203_10901_20130321_180644_O8_scripted.sph	10901	20130321	180644	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	38640	8000
BABEL_OP1_203_10901_20130321_180828_C2_scripted.sph	10901	20130321	180828	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10901_20130321_180707_C6_scripted.sph	10901	20130321	180707	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10901_20130321_180735_T1_scripted.sph	10901	20130321	180735	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	67200	8000
BABEL_OP1_203_10901_20130321_180835_O3_scripted.sph	10901	20130321	180835	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	41040	8000
BABEL_OP1_203_10901_20130321_180940_O5_scripted.sph	10901	20130321	180940	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	67360	8000
BABEL_OP1_203_10901_20130321_181149_A1_scripted.sph	10901	20130321	181149	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	50160	8000
BABEL_OP1_203_10901_20130321_181204_S4_scripted.sph	10901	20130321	181204	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	101120	8000
BABEL_OP1_203_10901_20130321_180743_O2_scripted.sph	10901	20130321	180743	10901	inLine	VIENTIANE	M	CAR_KIT	16	LAOTEL	SAMSUNG	40720	8000
BABEL_OP1_203_10938_20130319_193212_S4_scripted.sph	10938	20130319	193212	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	76080	8000
BABEL_OP1_203_10938_20130319_193251_S7_scripted.sph	10938	20130319	193251	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	67120	8000
BABEL_OP1_203_10938_20130319_192528_D1_scripted.sph	10938	20130319	192528	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	82160	8000
BABEL_OP1_203_10938_20130319_193016_D3_scripted.sph	10938	20130319	193016	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10938_20130319_192951_O5_scripted.sph	10938	20130319	192951	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10938_20130319_193005_S6_scripted.sph	10938	20130319	193005	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	101120	8000
BABEL_OP1_203_10938_20130319_192919_M1_scripted.sph	10938	20130319	192919	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	44720	8000
BABEL_OP1_203_10938_20130319_192419_O1_scripted.sph	10938	20130319	192419	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10938_20130319_192941_S2_scripted.sph	10938	20130319	192941	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	66480	8000
BABEL_OP1_203_10938_20130319_192930_O6_scripted.sph	10938	20130319	192930	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	67360	8000
BABEL_OP1_203_10938_20130319_192831_S8_scripted.sph	10938	20130319	192831	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	100160	8000
BABEL_OP1_203_10938_20130319_193306_R1_scripted.sph	10938	20130319	193306	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_10938_20130319_193200_A1_scripted.sph	10938	20130319	193200	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	37840	8000
BABEL_OP1_203_10938_20130319_193138_S3_scripted.sph	10938	20130319	193138	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	100960	8000
BABEL_OP1_203_10938_20130319_192901_O3_scripted.sph	10938	20130319	192901	10938	inLine	VIENTIANE	M	STREET	46	LAOTEL	NOKIA	67360	8000
